Rank|RPT|Degree|Is Strictly Increasing|Size|Dyck Word|Is Leaf
1465|★(★(★, ★), ★(★(★)), ★(★))|3|False|9|((()())((()))(()))|False
1466|★(★(★, ★), ★(★(★)), ★, ★)|4|False|9|((()())((()))()())|False
1467|★(★(★, ★), ★(★, ★(★(★))))|2|True|9|((()())(()((()))))|False
1468|★(★(★, ★), ★(★, ★(★, ★)))|2|True|9|((()())(()(()())))|False
1469|★(★(★, ★), ★(★, ★(★), ★))|2|True|9|((()())(()(())()))|False
1470|★(★(★, ★), ★(★, ★(★)), ★)|3|False|9|((()())(()(()))())|False
1471|★(★(★, ★), ★(★, ★, ★(★)))|2|True|9|((()())(()()(())))|False
1472|★(★(★, ★), ★(★, ★, ★, ★))|2|True|9|((()())(()()()()))|False
1473|★(★(★, ★), ★(★, ★, ★), ★)|3|False|9|((()())(()()())())|False
1474|★(★(★, ★), ★(★, ★), ★(★))|3|False|9|((()())(()())(()))|False
1475|★(★(★, ★), ★(★, ★), ★, ★)|4|False|9|((()())(()())()())|False
1476|★(★(★, ★), ★(★), ★(★(★)))|3|False|9|((()())(())((())))|False
1477|★(★(★, ★), ★(★), ★(★, ★))|3|False|9|((()())(())(()()))|False
1478|★(★(★, ★), ★(★), ★(★), ★)|4|False|9|((()())(())(())())|False
1479|★(★(★, ★), ★(★), ★, ★(★))|4|False|9|((()())(())()(()))|False
1480|★(★(★, ★), ★(★), ★, ★, ★)|5|False|9|((()())(())()()())|False
1481|★(★(★, ★), ★, ★(★(★(★))))|3|False|9|((()())()(((()))))|False
1482|★(★(★, ★), ★, ★(★(★, ★)))|3|False|9|((()())()((()())))|False
1483|★(★(★, ★), ★, ★(★(★), ★))|3|False|9|((()())()((())()))|False
1484|★(★(★, ★), ★, ★(★(★)), ★)|4|False|9|((()())()((()))())|False
1485|★(★(★, ★), ★, ★(★, ★(★)))|3|False|9|((()())()(()(())))|False
1486|★(★(★, ★), ★, ★(★, ★, ★))|3|False|9|((()())()(()()()))|False
1487|★(★(★, ★), ★, ★(★, ★), ★)|4|False|9|((()())()(()())())|False
1488|★(★(★, ★), ★, ★(★), ★(★))|4|False|9|((()())()(())(()))|False
1489|★(★(★, ★), ★, ★(★), ★, ★)|5|False|9|((()())()(())()())|False
1490|★(★(★, ★), ★, ★, ★(★(★)))|4|False|9|((()())()()((())))|False
1491|★(★(★, ★), ★, ★, ★(★, ★))|4|False|9|((()())()()(()()))|False
1492|★(★(★, ★), ★, ★, ★(★), ★)|5|False|9|((()())()()(())())|False
1493|★(★(★, ★), ★, ★, ★, ★(★))|5|False|9|((()())()()()(()))|False
1494|★(★(★, ★), ★, ★, ★, ★, ★)|6|False|9|((()())()()()()())|False
1495|★(★(★), ★(★(★(★(★(★))))))|2|True|9|((())(((((()))))))|False
1496|★(★(★), ★(★(★(★(★, ★)))))|2|True|9|((())((((()())))))|False
1497|★(★(★), ★(★(★(★(★), ★))))|2|True|9|((())((((())()))))|False
1498|★(★(★), ★(★(★(★(★)), ★)))|2|True|9|((())((((()))())))|False
1499|★(★(★), ★(★(★(★(★))), ★))|2|True|9|((())((((())))()))|False
1500|★(★(★), ★(★(★(★(★)))), ★)|3|False|9|((())((((()))))())|False
1501|★(★(★), ★(★(★(★, ★(★)))))|2|True|9|((())(((()(())))))|False
1502|★(★(★), ★(★(★(★, ★, ★))))|2|True|9|((())(((()()()))))|False
1503|★(★(★), ★(★(★(★, ★), ★)))|2|True|9|((())(((()())())))|False
1504|★(★(★), ★(★(★(★, ★)), ★))|2|True|9|((())(((()()))()))|False
1505|★(★(★), ★(★(★(★, ★))), ★)|3|False|9|((())(((()())))())|False
1506|★(★(★), ★(★(★(★), ★(★))))|2|True|9|((())(((())(()))))|False
1507|★(★(★), ★(★(★(★), ★, ★)))|2|True|9|((())(((())()())))|False
1508|★(★(★), ★(★(★(★), ★), ★))|2|True|9|((())(((())())()))|False
1509|★(★(★), ★(★(★(★), ★)), ★)|3|False|9|((())(((())()))())|False
1510|★(★(★), ★(★(★(★)), ★(★)))|2|True|9|((())(((()))(())))|False
1511|★(★(★), ★(★(★(★)), ★, ★))|2|True|9|((())(((()))()()))|False
1512|★(★(★), ★(★(★(★)), ★), ★)|3|False|9|((())(((()))())())|False
1513|★(★(★), ★(★(★(★))), ★(★))|3|False|9|((())(((())))(()))|False
1514|★(★(★), ★(★(★(★))), ★, ★)|4|False|9|((())(((())))()())|False
1515|★(★(★), ★(★(★, ★(★(★)))))|2|True|9|((())((()((())))))|False
1516|★(★(★), ★(★(★, ★(★, ★))))|2|True|9|((())((()(()()))))|False
1517|★(★(★), ★(★(★, ★(★), ★)))|2|True|9|((())((()(())())))|False
1518|★(★(★), ★(★(★, ★(★)), ★))|2|True|9|((())((()(()))()))|False
1519|★(★(★), ★(★(★, ★(★))), ★)|3|False|9|((())((()(())))())|False
1520|★(★(★), ★(★(★, ★, ★(★))))|2|True|9|((())((()()(()))))|False
1521|★(★(★), ★(★(★, ★, ★, ★)))|2|True|9|((())((()()()())))|False
1522|★(★(★), ★(★(★, ★, ★), ★))|2|True|9|((())((()()())()))|False
1523|★(★(★), ★(★(★, ★, ★)), ★)|3|False|9|((())((()()()))())|False
1524|★(★(★), ★(★(★, ★), ★(★)))|2|True|9|((())((()())(())))|False
1525|★(★(★), ★(★(★, ★), ★, ★))|2|True|9|((())((()())()()))|False
1526|★(★(★), ★(★(★, ★), ★), ★)|3|False|9|((())((()())())())|False
1527|★(★(★), ★(★(★, ★)), ★(★))|3|False|9|((())((()()))(()))|False
1528|★(★(★), ★(★(★, ★)), ★, ★)|4|False|9|((())((()()))()())|False
1529|★(★(★), ★(★(★), ★(★(★))))|2|True|9|((())((())((()))))|False
1530|★(★(★), ★(★(★), ★(★, ★)))|2|True|9|((())((())(()())))|False
1531|★(★(★), ★(★(★), ★(★), ★))|2|True|9|((())((())(())()))|False
1532|★(★(★), ★(★(★), ★(★)), ★)|3|False|9|((())((())(()))())|False
1533|★(★(★), ★(★(★), ★, ★(★)))|2|True|9|((())((())()(())))|False
1534|★(★(★), ★(★(★), ★, ★, ★))|2|True|9|((())((())()()()))|False
1535|★(★(★), ★(★(★), ★, ★), ★)|3|False|9|((())((())()())())|False
1536|★(★(★), ★(★(★), ★), ★(★))|3|False|9|((())((())())(()))|False
1537|★(★(★), ★(★(★), ★), ★, ★)|4|False|9|((())((())())()())|False
1538|★(★(★), ★(★(★)), ★(★(★)))|3|False|9|((())((()))((())))|False
1539|★(★(★), ★(★(★)), ★(★, ★))|3|True|9|((())((()))(()()))|False
1540|★(★(★), ★(★(★)), ★(★), ★)|4|False|9|((())((()))(())())|False
1541|★(★(★), ★(★(★)), ★, ★(★))|4|False|9|((())((()))()(()))|False
1542|★(★(★), ★(★(★)), ★, ★, ★)|5|False|9|((())((()))()()())|False
1543|★(★(★), ★(★, ★(★(★(★)))))|2|True|9|((())(()(((())))))|False
1544|★(★(★), ★(★, ★(★(★, ★))))|2|True|9|((())(()((()()))))|False
1545|★(★(★), ★(★, ★(★(★), ★)))|2|True|9|((())(()((())())))|False
1546|★(★(★), ★(★, ★(★(★)), ★))|2|True|9|((())(()((()))()))|False
1547|★(★(★), ★(★, ★(★(★))), ★)|3|False|9|((())(()((())))())|False
1548|★(★(★), ★(★, ★(★, ★(★))))|2|True|9|((())(()(()(()))))|False
1549|★(★(★), ★(★, ★(★, ★, ★)))|2|True|9|((())(()(()()())))|False
1550|★(★(★), ★(★, ★(★, ★), ★))|2|True|9|((())(()(()())()))|False
1551|★(★(★), ★(★, ★(★, ★)), ★)|3|False|9|((())(()(()()))())|False
1552|★(★(★), ★(★, ★(★), ★(★)))|2|True|9|((())(()(())(())))|False
1553|★(★(★), ★(★, ★(★), ★, ★))|2|True|9|((())(()(())()()))|False
1554|★(★(★), ★(★, ★(★), ★), ★)|3|False|9|((())(()(())())())|False
1555|★(★(★), ★(★, ★(★)), ★(★))|3|False|9|((())(()(()))(()))|False
1556|★(★(★), ★(★, ★(★)), ★, ★)|4|False|9|((())(()(()))()())|False
1557|★(★(★), ★(★, ★, ★(★(★))))|2|True|9|((())(()()((()))))|False
1558|★(★(★), ★(★, ★, ★(★, ★)))|2|True|9|((())(()()(()())))|False
1559|★(★(★), ★(★, ★, ★(★), ★))|2|True|9|((())(()()(())()))|False
1560|★(★(★), ★(★, ★, ★(★)), ★)|3|False|9|((())(()()(()))())|False
1561|★(★(★), ★(★, ★, ★, ★(★)))|2|True|9|((())(()()()(())))|False
1562|★(★(★), ★(★, ★, ★, ★, ★))|2|True|9|((())(()()()()()))|False
1563|★(★(★), ★(★, ★, ★, ★), ★)|3|False|9|((())(()()()())())|False
1564|★(★(★), ★(★, ★, ★), ★(★))|3|False|9|((())(()()())(()))|False
1565|★(★(★), ★(★, ★, ★), ★, ★)|4|False|9|((())(()()())()())|False
1566|★(★(★), ★(★, ★), ★(★(★)))|3|False|9|((())(()())((())))|False
1567|★(★(★), ★(★, ★), ★(★, ★))|3|False|9|((())(()())(()()))|False
1568|★(★(★), ★(★, ★), ★(★), ★)|4|False|9|((())(()())(())())|False
1569|★(★(★), ★(★, ★), ★, ★(★))|4|False|9|((())(()())()(()))|False
1570|★(★(★), ★(★, ★), ★, ★, ★)|5|False|9|((())(()())()()())|False
1571|★(★(★), ★(★), ★(★(★(★))))|3|False|9|((())(())(((()))))|False
1572|★(★(★), ★(★), ★(★(★, ★)))|3|False|9|((())(())((()())))|False
1573|★(★(★), ★(★), ★(★(★), ★))|3|False|9|((())(())((())()))|False
1574|★(★(★), ★(★), ★(★(★)), ★)|4|False|9|((())(())((()))())|False
1575|★(★(★), ★(★), ★(★, ★(★)))|3|False|9|((())(())(()(())))|False
1576|★(★(★), ★(★), ★(★, ★, ★))|3|False|9|((())(())(()()()))|False
1577|★(★(★), ★(★), ★(★, ★), ★)|4|False|9|((())(())(()())())|False
1578|★(★(★), ★(★), ★(★), ★(★))|4|False|9|((())(())(())(()))|False
1579|★(★(★), ★(★), ★(★), ★, ★)|5|False|9|((())(())(())()())|False
1580|★(★(★), ★(★), ★, ★(★(★)))|4|False|9|((())(())()((())))|False
1581|★(★(★), ★(★), ★, ★(★, ★))|4|False|9|((())(())()(()()))|False
1582|★(★(★), ★(★), ★, ★(★), ★)|5|False|9|((())(())()(())())|False
1583|★(★(★), ★(★), ★, ★, ★(★))|5|False|9|((())(())()()(()))|False
1584|★(★(★), ★(★), ★, ★, ★, ★)|6|False|9|((())(())()()()())|False
1585|★(★(★), ★, ★(★(★(★(★)))))|3|False|9|((())()((((())))))|False
1586|★(★(★), ★, ★(★(★(★, ★))))|3|False|9|((())()(((()()))))|False
1587|★(★(★), ★, ★(★(★(★), ★)))|3|False|9|((())()(((())())))|False
1588|★(★(★), ★, ★(★(★(★)), ★))|3|False|9|((())()(((()))()))|False
1589|★(★(★), ★, ★(★(★(★))), ★)|4|False|9|((())()(((())))())|False
1590|★(★(★), ★, ★(★(★, ★(★))))|3|False|9|((())()((()(()))))|False
1591|★(★(★), ★, ★(★(★, ★, ★)))|3|False|9|((())()((()()())))|False
1592|★(★(★), ★, ★(★(★, ★), ★))|3|False|9|((())()((()())()))|False
1593|★(★(★), ★, ★(★(★, ★)), ★)|4|False|9|((())()((()()))())|False
1594|★(★(★), ★, ★(★(★), ★(★)))|3|False|9|((())()((())(())))|False
1595|★(★(★), ★, ★(★(★), ★, ★))|3|False|9|((())()((())()()))|False
1596|★(★(★), ★, ★(★(★), ★), ★)|4|False|9|((())()((())())())|False
1597|★(★(★), ★, ★(★(★)), ★(★))|4|False|9|((())()((()))(()))|False
1598|★(★(★), ★, ★(★(★)), ★, ★)|5|False|9|((())()((()))()())|False
1599|★(★(★), ★, ★(★, ★(★(★))))|3|False|9|((())()(()((()))))|False
1600|★(★(★), ★, ★(★, ★(★, ★)))|3|False|9|((())()(()(()())))|False
1601|★(★(★), ★, ★(★, ★(★), ★))|3|False|9|((())()(()(())()))|False
1602|★(★(★), ★, ★(★, ★(★)), ★)|4|False|9|((())()(()(()))())|False
1603|★(★(★), ★, ★(★, ★, ★(★)))|3|False|9|((())()(()()(())))|False
1604|★(★(★), ★, ★(★, ★, ★, ★))|3|False|9|((())()(()()()()))|False
1605|★(★(★), ★, ★(★, ★, ★), ★)|4|False|9|((())()(()()())())|False
1606|★(★(★), ★, ★(★, ★), ★(★))|4|False|9|((())()(()())(()))|False
1607|★(★(★), ★, ★(★, ★), ★, ★)|5|False|9|((())()(()())()())|False
1608|★(★(★), ★, ★(★), ★(★(★)))|4|False|9|((())()(())((())))|False
1609|★(★(★), ★, ★(★), ★(★, ★))|4|False|9|((())()(())(()()))|False
1610|★(★(★), ★, ★(★), ★(★), ★)|5|False|9|((())()(())(())())|False
1611|★(★(★), ★, ★(★), ★, ★(★))|5|False|9|((())()(())()(()))|False
1612|★(★(★), ★, ★(★), ★, ★, ★)|6|False|9|((())()(())()()())|False
1613|★(★(★), ★, ★, ★(★(★(★))))|4|False|9|((())()()(((()))))|False
1614|★(★(★), ★, ★, ★(★(★, ★)))|4|False|9|((())()()((()())))|False
1615|★(★(★), ★, ★, ★(★(★), ★))|4|False|9|((())()()((())()))|False
1616|★(★(★), ★, ★, ★(★(★)), ★)|5|False|9|((())()()((()))())|False
1617|★(★(★), ★, ★, ★(★, ★(★)))|4|False|9|((())()()(()(())))|False
1618|★(★(★), ★, ★, ★(★, ★, ★))|4|False|9|((())()()(()()()))|False
1619|★(★(★), ★, ★, ★(★, ★), ★)|5|False|9|((())()()(()())())|False
1620|★(★(★), ★, ★, ★(★), ★(★))|5|False|9|((())()()(())(()))|False
1621|★(★(★), ★, ★, ★(★), ★, ★)|6|False|9|((())()()(())()())|False
1622|★(★(★), ★, ★, ★, ★(★(★)))|5|False|9|((())()()()((())))|False
1623|★(★(★), ★, ★, ★, ★(★, ★))|5|False|9|((())()()()(()()))|False
1624|★(★(★), ★, ★, ★, ★(★), ★)|6|False|9|((())()()()(())())|False
1625|★(★(★), ★, ★, ★, ★, ★(★))|6|False|9|((())()()()()(()))|False
1626|★(★(★), ★, ★, ★, ★, ★, ★)|7|False|9|((())()()()()()())|False
1627|★(★, ★(★(★(★(★(★(★)))))))|2|True|9|(()((((((())))))))|False
1628|★(★, ★(★(★(★(★(★, ★))))))|2|True|9|(()(((((()()))))))|False
1629|★(★, ★(★(★(★(★(★), ★)))))|2|True|9|(()(((((())())))))|False
1630|★(★, ★(★(★(★(★(★)), ★))))|2|True|9|(()(((((()))()))))|False
1631|★(★, ★(★(★(★(★(★))), ★)))|2|True|9|(()(((((())))())))|False
1632|★(★, ★(★(★(★(★(★)))), ★))|2|True|9|(()(((((()))))()))|False
1633|★(★, ★(★(★(★(★(★))))), ★)|3|False|9|(()(((((())))))())|False
1634|★(★, ★(★(★(★(★, ★(★))))))|2|True|9|(()((((()(()))))))|False
1635|★(★, ★(★(★(★(★, ★, ★)))))|2|True|9|(()((((()()())))))|False
1636|★(★, ★(★(★(★(★, ★), ★))))|2|True|9|(()((((()())()))))|False
1637|★(★, ★(★(★(★(★, ★)), ★)))|2|True|9|(()((((()()))())))|False
1638|★(★, ★(★(★(★(★, ★))), ★))|2|True|9|(()((((()())))()))|False
1639|★(★, ★(★(★(★(★, ★)))), ★)|3|False|9|(()((((()()))))())|False
1640|★(★, ★(★(★(★(★), ★(★)))))|2|True|9|(()((((())(())))))|False
1641|★(★, ★(★(★(★(★), ★, ★))))|2|True|9|(()((((())()()))))|False
1642|★(★, ★(★(★(★(★), ★), ★)))|2|True|9|(()((((())())())))|False
1643|★(★, ★(★(★(★(★), ★)), ★))|2|True|9|(()((((())()))()))|False
1644|★(★, ★(★(★(★(★), ★))), ★)|3|False|9|(()((((())())))())|False
1645|★(★, ★(★(★(★(★)), ★(★))))|2|True|9|(()((((()))(()))))|False
1646|★(★, ★(★(★(★(★)), ★, ★)))|2|True|9|(()((((()))()())))|False
1647|★(★, ★(★(★(★(★)), ★), ★))|2|True|9|(()((((()))())()))|False
1648|★(★, ★(★(★(★(★)), ★)), ★)|3|False|9|(()((((()))()))())|False
1649|★(★, ★(★(★(★(★))), ★(★)))|2|True|9|(()((((())))(())))|False
1650|★(★, ★(★(★(★(★))), ★, ★))|2|True|9|(()((((())))()()))|False
1651|★(★, ★(★(★(★(★))), ★), ★)|3|False|9|(()((((())))())())|False
1652|★(★, ★(★(★(★(★)))), ★(★))|3|False|9|(()((((()))))(()))|False
1653|★(★, ★(★(★(★(★)))), ★, ★)|4|False|9|(()((((()))))()())|False
1654|★(★, ★(★(★(★, ★(★(★))))))|2|True|9|(()(((()((()))))))|False
1655|★(★, ★(★(★(★, ★(★, ★)))))|2|True|9|(()(((()(()())))))|False
1656|★(★, ★(★(★(★, ★(★), ★))))|2|True|9|(()(((()(())()))))|False
1657|★(★, ★(★(★(★, ★(★)), ★)))|2|True|9|(()(((()(()))())))|False
1658|★(★, ★(★(★(★, ★(★))), ★))|2|True|9|(()(((()(())))()))|False
1659|★(★, ★(★(★(★, ★(★)))), ★)|3|False|9|(()(((()(()))))())|False
1660|★(★, ★(★(★(★, ★, ★(★)))))|2|True|9|(()(((()()(())))))|False
1661|★(★, ★(★(★(★, ★, ★, ★))))|2|True|9|(()(((()()()()))))|False
1662|★(★, ★(★(★(★, ★, ★), ★)))|2|True|9|(()(((()()())())))|False
1663|★(★, ★(★(★(★, ★, ★)), ★))|2|True|9|(()(((()()()))()))|False
1664|★(★, ★(★(★(★, ★, ★))), ★)|3|False|9|(()(((()()())))())|False
1665|★(★, ★(★(★(★, ★), ★(★))))|2|True|9|(()(((()())(()))))|False
1666|★(★, ★(★(★(★, ★), ★, ★)))|2|True|9|(()(((()())()())))|False
1667|★(★, ★(★(★(★, ★), ★), ★))|2|True|9|(()(((()())())()))|False
1668|★(★, ★(★(★(★, ★), ★)), ★)|3|False|9|(()(((()())()))())|False
1669|★(★, ★(★(★(★, ★)), ★(★)))|2|True|9|(()(((()()))(())))|False
1670|★(★, ★(★(★(★, ★)), ★, ★))|2|True|9|(()(((()()))()()))|False
1671|★(★, ★(★(★(★, ★)), ★), ★)|3|False|9|(()(((()()))())())|False
1672|★(★, ★(★(★(★, ★))), ★(★))|3|False|9|(()(((()())))(()))|False
1673|★(★, ★(★(★(★, ★))), ★, ★)|4|False|9|(()(((()())))()())|False
1674|★(★, ★(★(★(★), ★(★(★)))))|2|True|9|(()(((())((())))))|False
1675|★(★, ★(★(★(★), ★(★, ★))))|2|True|9|(()(((())(()()))))|False
1676|★(★, ★(★(★(★), ★(★), ★)))|2|True|9|(()(((())(())())))|False
1677|★(★, ★(★(★(★), ★(★)), ★))|2|True|9|(()(((())(()))()))|False
1678|★(★, ★(★(★(★), ★(★))), ★)|3|False|9|(()(((())(())))())|False
1679|★(★, ★(★(★(★), ★, ★(★))))|2|True|9|(()(((())()(()))))|False
1680|★(★, ★(★(★(★), ★, ★, ★)))|2|True|9|(()(((())()()())))|False
1681|★(★, ★(★(★(★), ★, ★), ★))|2|True|9|(()(((())()())()))|False
1682|★(★, ★(★(★(★), ★, ★)), ★)|3|False|9|(()(((())()()))())|False
1683|★(★, ★(★(★(★), ★), ★(★)))|2|True|9|(()(((())())(())))|False
1684|★(★, ★(★(★(★), ★), ★, ★))|2|True|9|(()(((())())()()))|False
1685|★(★, ★(★(★(★), ★), ★), ★)|3|False|9|(()(((())())())())|False
1686|★(★, ★(★(★(★), ★)), ★(★))|3|False|9|(()(((())()))(()))|False
1687|★(★, ★(★(★(★), ★)), ★, ★)|4|False|9|(()(((())()))()())|False
1688|★(★, ★(★(★(★)), ★(★(★))))|2|True|9|(()(((()))((()))))|False
1689|★(★, ★(★(★(★)), ★(★, ★)))|2|True|9|(()(((()))(()())))|False
1690|★(★, ★(★(★(★)), ★(★), ★))|2|True|9|(()(((()))(())()))|False
1691|★(★, ★(★(★(★)), ★(★)), ★)|3|False|9|(()(((()))(()))())|False
1692|★(★, ★(★(★(★)), ★, ★(★)))|2|True|9|(()(((()))()(())))|False
1693|★(★, ★(★(★(★)), ★, ★, ★))|2|True|9|(()(((()))()()()))|False
1694|★(★, ★(★(★(★)), ★, ★), ★)|3|False|9|(()(((()))()())())|False
1695|★(★, ★(★(★(★)), ★), ★(★))|3|False|9|(()(((()))())(()))|False
1696|★(★, ★(★(★(★)), ★), ★, ★)|4|False|9|(()(((()))())()())|False
1697|★(★, ★(★(★(★))), ★(★(★)))|3|False|9|(()(((())))((())))|False
1698|★(★, ★(★(★(★))), ★(★, ★))|3|False|9|(()(((())))(()()))|False
1699|★(★, ★(★(★(★))), ★(★), ★)|4|False|9|(()(((())))(())())|False
1700|★(★, ★(★(★(★))), ★, ★(★))|4|False|9|(()(((())))()(()))|False
1701|★(★, ★(★(★(★))), ★, ★, ★)|5|False|9|(()(((())))()()())|False
1702|★(★, ★(★(★, ★(★(★(★))))))|2|True|9|(()((()(((()))))))|False
1703|★(★, ★(★(★, ★(★(★, ★)))))|2|True|9|(()((()((()())))))|False
1704|★(★, ★(★(★, ★(★(★), ★))))|2|True|9|(()((()((())()))))|False
1705|★(★, ★(★(★, ★(★(★)), ★)))|2|True|9|(()((()((()))())))|False
1706|★(★, ★(★(★, ★(★(★))), ★))|2|True|9|(()((()((())))()))|False
1707|★(★, ★(★(★, ★(★(★)))), ★)|3|False|9|(()((()((()))))())|False
1708|★(★, ★(★(★, ★(★, ★(★)))))|2|True|9|(()((()(()(())))))|False
1709|★(★, ★(★(★, ★(★, ★, ★))))|2|True|9|(()((()(()()()))))|False
1710|★(★, ★(★(★, ★(★, ★), ★)))|2|True|9|(()((()(()())())))|False
1711|★(★, ★(★(★, ★(★, ★)), ★))|2|True|9|(()((()(()()))()))|False
1712|★(★, ★(★(★, ★(★, ★))), ★)|3|False|9|(()((()(()())))())|False
1713|★(★, ★(★(★, ★(★), ★(★))))|2|True|9|(()((()(())(()))))|False
1714|★(★, ★(★(★, ★(★), ★, ★)))|2|True|9|(()((()(())()())))|False
1715|★(★, ★(★(★, ★(★), ★), ★))|2|True|9|(()((()(())())()))|False
1716|★(★, ★(★(★, ★(★), ★)), ★)|3|False|9|(()((()(())()))())|False
1717|★(★, ★(★(★, ★(★)), ★(★)))|2|True|9|(()((()(()))(())))|False
1718|★(★, ★(★(★, ★(★)), ★, ★))|2|True|9|(()((()(()))()()))|False
1719|★(★, ★(★(★, ★(★)), ★), ★)|3|False|9|(()((()(()))())())|False
1720|★(★, ★(★(★, ★(★))), ★(★))|3|False|9|(()((()(())))(()))|False
1721|★(★, ★(★(★, ★(★))), ★, ★)|4|False|9|(()((()(())))()())|False
1722|★(★, ★(★(★, ★, ★(★(★)))))|2|True|9|(()((()()((())))))|False
1723|★(★, ★(★(★, ★, ★(★, ★))))|2|True|9|(()((()()(()()))))|False
1724|★(★, ★(★(★, ★, ★(★), ★)))|2|True|9|(()((()()(())())))|False
1725|★(★, ★(★(★, ★, ★(★)), ★))|2|True|9|(()((()()(()))()))|False
1726|★(★, ★(★(★, ★, ★(★))), ★)|3|False|9|(()((()()(())))())|False
1727|★(★, ★(★(★, ★, ★, ★(★))))|2|True|9|(()((()()()(()))))|False
1728|★(★, ★(★(★, ★, ★, ★, ★)))|2|True|9|(()((()()()()())))|False
1729|★(★, ★(★(★, ★, ★, ★), ★))|2|True|9|(()((()()()())()))|False
1730|★(★, ★(★(★, ★, ★, ★)), ★)|3|False|9|(()((()()()()))())|False
1731|★(★, ★(★(★, ★, ★), ★(★)))|2|True|9|(()((()()())(())))|False
1732|★(★, ★(★(★, ★, ★), ★, ★))|2|True|9|(()((()()())()()))|False
1733|★(★, ★(★(★, ★, ★), ★), ★)|3|False|9|(()((()()())())())|False
1734|★(★, ★(★(★, ★, ★)), ★(★))|3|False|9|(()((()()()))(()))|False
1735|★(★, ★(★(★, ★, ★)), ★, ★)|4|False|9|(()((()()()))()())|False
1736|★(★, ★(★(★, ★), ★(★(★))))|2|True|9|(()((()())((()))))|False
1737|★(★, ★(★(★, ★), ★(★, ★)))|2|True|9|(()((()())(()())))|False
1738|★(★, ★(★(★, ★), ★(★), ★))|2|True|9|(()((()())(())()))|False
1739|★(★, ★(★(★, ★), ★(★)), ★)|3|False|9|(()((()())(()))())|False
1740|★(★, ★(★(★, ★), ★, ★(★)))|2|True|9|(()((()())()(())))|False
1741|★(★, ★(★(★, ★), ★, ★, ★))|2|True|9|(()((()())()()()))|False
1742|★(★, ★(★(★, ★), ★, ★), ★)|3|False|9|(()((()())()())())|False
1743|★(★, ★(★(★, ★), ★), ★(★))|3|False|9|(()((()())())(()))|False
1744|★(★, ★(★(★, ★), ★), ★, ★)|4|False|9|(()((()())())()())|False
1745|★(★, ★(★(★, ★)), ★(★(★)))|3|False|9|(()((()()))((())))|False
1746|★(★, ★(★(★, ★)), ★(★, ★))|3|False|9|(()((()()))(()()))|False
1747|★(★, ★(★(★, ★)), ★(★), ★)|4|False|9|(()((()()))(())())|False
1748|★(★, ★(★(★, ★)), ★, ★(★))|4|False|9|(()((()()))()(()))|False
1749|★(★, ★(★(★, ★)), ★, ★, ★)|5|False|9|(()((()()))()()())|False
1750|★(★, ★(★(★), ★(★(★(★)))))|2|True|9|(()((())(((())))))|False
1751|★(★, ★(★(★), ★(★(★, ★))))|2|True|9|(()((())((()()))))|False
1752|★(★, ★(★(★), ★(★(★), ★)))|2|True|9|(()((())((())())))|False
1753|★(★, ★(★(★), ★(★(★)), ★))|2|True|9|(()((())((()))()))|False
1754|★(★, ★(★(★), ★(★(★))), ★)|3|False|9|(()((())((())))())|False
1755|★(★, ★(★(★), ★(★, ★(★))))|2|True|9|(()((())(()(()))))|False
1756|★(★, ★(★(★), ★(★, ★, ★)))|2|True|9|(()((())(()()())))|False
1757|★(★, ★(★(★), ★(★, ★), ★))|2|True|9|(()((())(()())()))|False
1758|★(★, ★(★(★), ★(★, ★)), ★)|3|False|9|(()((())(()()))())|False
1759|★(★, ★(★(★), ★(★), ★(★)))|2|True|9|(()((())(())(())))|False
1760|★(★, ★(★(★), ★(★), ★, ★))|2|True|9|(()((())(())()()))|False
1761|★(★, ★(★(★), ★(★), ★), ★)|3|False|9|(()((())(())())())|False
1762|★(★, ★(★(★), ★(★)), ★(★))|3|False|9|(()((())(()))(()))|False
1763|★(★, ★(★(★), ★(★)), ★, ★)|4|False|9|(()((())(()))()())|False
1764|★(★, ★(★(★), ★, ★(★(★))))|2|True|9|(()((())()((()))))|False
1765|★(★, ★(★(★), ★, ★(★, ★)))|2|True|9|(()((())()(()())))|False
1766|★(★, ★(★(★), ★, ★(★), ★))|2|True|9|(()((())()(())()))|False
1767|★(★, ★(★(★), ★, ★(★)), ★)|3|False|9|(()((())()(()))())|False
1768|★(★, ★(★(★), ★, ★, ★(★)))|2|True|9|(()((())()()(())))|False
1769|★(★, ★(★(★), ★, ★, ★, ★))|2|True|9|(()((())()()()()))|False
1770|★(★, ★(★(★), ★, ★, ★), ★)|3|False|9|(()((())()()())())|False
1771|★(★, ★(★(★), ★, ★), ★(★))|3|False|9|(()((())()())(()))|False
1772|★(★, ★(★(★), ★, ★), ★, ★)|4|False|9|(()((())()())()())|False
1773|★(★, ★(★(★), ★), ★(★(★)))|3|False|9|(()((())())((())))|False
1774|★(★, ★(★(★), ★), ★(★, ★))|3|False|9|(()((())())(()()))|False
1775|★(★, ★(★(★), ★), ★(★), ★)|4|False|9|(()((())())(())())|False
1776|★(★, ★(★(★), ★), ★, ★(★))|4|False|9|(()((())())()(()))|False
1777|★(★, ★(★(★), ★), ★, ★, ★)|5|False|9|(()((())())()()())|False
1778|★(★, ★(★(★)), ★(★(★(★))))|3|True|9|(()((()))(((()))))|False
1779|★(★, ★(★(★)), ★(★(★, ★)))|3|True|9|(()((()))((()())))|False
